validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,7399.618,205718024.387,14342.874,0.12,20.0,40.0,73.33,4.13,7.62,9.32,4.13,11.12,12.66
MLP_seq,7568.353,210667104.564,14514.376,0.12,20.0,36.67,73.33,3.7,7.37,9.02,3.7,11.05,12.29
MLP_seq,6771.685,185455884.887,13618.219,0.11,23.33,53.33,76.67,1.76,5.91,7.42,1.76,10.02,10.44
MLP_seq,6890.145,183348714.041,13540.632,0.12,20.0,46.67,73.33,1.67,5.25,6.89,1.67,8.84,10.16
MLP_seq,7026.96,198134492.757,14076.025,0.12,16.67,53.33,76.67,2.24,5.8,7.84,2.24,9.36,11.84
MLP_seq,6927.313,196298193.189,14010.646,0.12,26.67,46.67,73.33,2.61,6.03,7.59,2.61,9.47,10.68
MLP_seq,7028.17,200906898.184,14174.163,0.12,16.67,50.0,76.67,2.16,5.92,7.88,2.16,9.67,11.73
MLP_seq,6931.666,203551416.031,14267.145,0.11,16.67,53.33,76.67,2.88,7.02,8.72,2.88,11.13,12.08
MLP_seq,7033.116,204112192.515,14286.784,0.12,26.67,50.0,73.33,3.85,7.36,9.18,3.85,10.87,12.78
MLP_seq,6926.293,194482018.314,13945.681,0.12,26.67,50.0,73.33,2.81,6.28,8.1,2.81,9.76,11.69
MLP_seq,7267.025,199969809.335,14141.068,0.12,13.33,43.33,73.33,3.31,6.49,8.4,3.31,9.7,12.17
MLP_seq,7053.571,188447300.425,13727.611,0.12,13.33,50.0,76.67,1.07,4.34,6.38,1.07,7.64,10.38
MLP_seq,6714.472,189438462.237,13763.665,0.11,20.0,56.67,76.67,2.48,6.09,7.88,2.48,9.7,11.43
MLP_seq,7028.092,200189638.016,14148.839,0.12,20.0,53.33,76.67,3.55,7.26,8.91,3.55,10.96,12.17
MLP_seq,7202.324,198896950.765,14103.083,0.12,16.67,46.67,76.67,3.8,7.35,8.87,3.8,10.91,11.88
MLP_seq,7392.455,205178090.932,14324.039,0.12,16.67,46.67,76.67,4.03,7.71,9.29,4.03,11.39,12.41
MLP_seq,7313.237,203539311.272,14266.72,0.12,23.33,43.33,76.67,3.2,6.68,8.42,3.2,10.17,11.86
MLP_seq,7090.195,196594246.506,14021.207,0.12,13.33,53.33,73.33,3.49,6.83,8.48,3.49,10.19,11.74
MLP_seq,6984.902,189240562.393,13756.473,0.12,13.33,53.33,73.33,1.79,5.57,7.47,1.79,9.34,11.21
MLP_seq,6726.206,187634148.217,13697.961,0.11,20.0,56.67,80.0,2.42,5.96,7.71,2.42,9.51,11.16
MLP_seq,6919.047,189209054.045,13755.328,0.12,20.0,56.67,73.33,2.0,5.45,7.3,2.0,8.92,10.94
MLP_seq,7070.435,190577036.846,13804.964,0.12,13.33,53.33,76.67,2.78,6.23,8.14,2.78,9.69,11.9
MLP_seq,7109.375,200628148.468,14164.327,0.12,16.67,53.33,73.33,2.95,6.89,8.69,2.95,10.8,12.25
MLP_seq,7343.307,207958312.263,14420.76,0.12,26.67,43.33,73.33,4.7,7.88,9.52,4.7,11.09,12.77
MLP_seq,6993.041,190730440.195,13810.519,0.12,16.67,46.67,73.33,2.36,5.87,7.6,2.36,9.39,11.03
MLP_seq,7014.722,198057100.142,14073.276,0.12,16.67,53.33,76.67,2.27,5.97,7.74,2.27,9.66,11.23
MLP_seq,7211.685,204654370.94,14305.746,0.12,26.67,46.67,76.67,3.83,7.37,9.01,3.83,10.91,12.26
MLP_seq,6923.74,197780720.58,14063.453,0.11,20.0,53.33,76.67,2.56,6.48,8.21,2.56,10.37,11.64
MLP_seq,6966.931,197662144.074,14059.237,0.12,20.0,53.33,73.33,2.9,6.58,8.24,2.9,10.26,11.52
MLP_seq,6849.609,191146402.528,13825.571,0.11,20.0,50.0,76.67,3.0,6.61,8.3,3.0,10.23,11.65
MLP_seq,7226.395,200254604.369,14151.134,0.12,20.0,46.67,76.67,4.06,7.49,9.11,4.06,10.93,12.34
MLP_seq,7185.131,185987392.238,13637.719,0.12,13.33,43.33,70.0,1.73,5.25,6.8,1.73,8.79,9.9
MLP_seq,6866.172,189335017.888,13759.906,0.11,26.67,46.67,76.67,3.48,6.92,8.47,3.48,10.37,11.56
MLP_seq,6924.874,190935523.664,13817.942,0.12,16.67,56.67,73.33,2.14,5.92,7.53,2.14,9.69,10.74
MLP_seq,6832.912,199496563.531,14124.325,0.11,23.33,50.0,76.67,3.54,7.15,8.85,3.54,10.77,12.2
MLP_seq,7245.915,204652368.19,14305.676,0.12,13.33,53.33,73.33,3.3,6.58,8.38,3.3,9.89,11.94
MLP_seq,7093.23,196857350.456,14030.586,0.12,16.67,50.0,76.67,2.2,6.04,7.98,2.2,9.87,11.78
MLP_seq,6869.173,191847124.969,13850.889,0.11,20.0,56.67,73.33,2.6,6.33,8.1,2.6,10.05,11.61
MLP_seq,7167.083,197224688.712,14043.671,0.12,20.0,46.67,76.67,2.61,6.25,7.95,2.61,9.89,11.33
MLP_seq,6991.119,195985281.022,13999.474,0.12,23.33,46.67,76.67,2.75,6.42,8.22,2.75,10.08,11.77
MLP_seq,7310.74,204072024.517,14285.378,0.12,20.0,43.33,73.33,4.02,7.29,9.13,4.02,10.58,12.76
MLP_seq,7123.454,203928200.767,14280.343,0.12,26.67,43.33,73.33,4.26,7.56,9.45,4.26,10.88,13.15
MLP_seq,6913.045,196527329.487,14018.821,0.11,23.33,53.33,73.33,3.26,6.87,8.55,3.26,10.49,11.88
MLP_seq,7096.61,198631752.412,14093.678,0.12,13.33,46.67,76.67,3.36,7.0,8.55,3.36,10.64,11.64
MLP_seq,7047.404,198294283.977,14081.7,0.12,23.33,50.0,76.67,3.47,7.31,8.88,3.47,11.13,12.0
MLP_seq,7396.382,200037577.568,14143.464,0.12,10.0,43.33,73.33,3.57,7.02,8.68,3.57,10.48,11.98
MLP_seq,7430.109,197447105.841,14051.587,0.12,10.0,50.0,76.67,2.46,5.97,7.63,2.46,9.5,10.91
MLP_seq,7030.563,205953911.516,14351.094,0.12,23.33,53.33,76.67,3.88,7.5,9.15,3.88,11.11,12.42
MLP_seq,7245.98,212226809.898,14568.006,0.12,30.0,50.0,73.33,4.13,7.93,9.64,4.13,11.7,13.04
MLP_seq,6952.602,195923513.527,13997.268,0.12,16.67,53.33,76.67,2.59,6.27,8.11,2.59,9.96,11.72
MLP_seq,6977.186,193550240.825,13912.233,0.12,16.67,50.0,76.67,2.23,5.67,7.34,2.23,9.13,10.65
MLP_seq,6967.577,194036986.777,13929.716,0.12,16.67,53.33,73.33,2.4,6.03,7.76,2.4,9.66,11.19
MLP_seq,6963.938,197173752.001,14041.857,0.12,20.0,53.33,73.33,2.82,6.5,8.15,2.82,10.17,11.43
MLP_seq,7350.378,206591482.624,14373.291,0.12,23.33,43.33,73.33,4.13,7.58,9.35,4.13,11.05,12.82
MLP_seq,7116.404,202373291.715,14225.797,0.12,16.67,50.0,76.67,3.45,7.16,8.9,3.45,10.87,12.33
MLP_seq,7107.94,198159100.224,14076.9,0.12,20.0,50.0,76.67,3.44,7.03,8.76,3.44,10.63,12.19
MLP_seq,7207.501,204684263.683,14306.791,0.12,23.33,46.67,73.33,4.23,7.75,9.46,4.23,11.27,12.85
MLP_seq,6850.267,194653827.227,13951.84,0.11,20.0,50.0,76.67,2.7,6.49,8.26,2.7,10.28,11.74
MLP_seq,7103.05,201888107.561,14208.733,0.12,23.33,46.67,73.33,3.9,7.54,9.15,3.9,11.17,12.35
MLP_seq,7126.14,200302922.417,14152.841,0.12,23.33,50.0,73.33,3.83,7.3,8.96,3.83,10.78,12.24
MLP_seq,7178.197,200835203.5,14171.634,0.12,20.0,46.67,76.67,3.14,6.75,8.54,3.14,10.37,12.07
MLP_seq,7543.96,204317078.237,14293.953,0.12,6.67,43.33,73.33,3.06,6.68,8.4,3.06,10.3,11.81
MLP_seq,6823.331,199299955.295,14117.364,0.11,33.33,50.0,76.67,3.34,7.2,8.91,3.34,11.05,12.29
MLP_seq,6751.585,184949157.504,13599.601,0.11,20.0,46.67,80.0,1.9,5.37,7.13,1.9,8.86,10.59
MLP_seq,7025.853,202531235.479,14231.347,0.12,23.33,50.0,76.67,3.84,7.19,9.0,3.84,10.56,12.58
MLP_seq,7377.155,211261099.698,14534.824,0.12,13.33,50.0,73.33,4.31,7.65,9.33,4.31,11.01,12.66
MLP_seq,7031.333,195881565.624,13995.77,0.12,23.33,43.33,76.67,3.02,6.81,8.42,3.02,10.58,11.61
MLP_seq,7042.822,196917293.915,14032.722,0.12,20.0,53.33,80.0,3.09,6.83,8.44,3.09,10.56,11.65
MLP_seq,7302.236,204781115.13,14310.175,0.12,23.33,43.33,73.33,3.26,6.91,8.72,3.26,10.57,12.27
MLP_seq,7056.447,199953077.892,14140.477,0.12,20.0,50.0,76.67,2.67,6.71,8.5,2.67,10.72,12.03
MLP_seq,7077.074,196294109.629,14010.5,0.12,10.0,46.67,73.33,2.33,6.18,7.97,2.33,10.02,11.51
MLP_seq,7355.297,209444686.288,14472.204,0.12,26.67,46.67,73.33,4.89,8.62,10.05,4.89,12.33,12.9
MLP_seq,6889.591,196706428.615,14025.207,0.11,20.0,53.33,76.67,3.11,6.94,8.61,3.11,10.74,11.93
MLP_seq,7026.598,199087059.891,14109.821,0.12,20.0,43.33,76.67,2.94,6.68,8.3,2.94,10.41,11.51
MLP_seq,7065.507,199019289.648,14107.42,0.12,23.33,50.0,76.67,3.62,7.32,8.96,3.62,11.02,12.21
MLP_seq,7368.108,199892315.711,14138.328,0.12,13.33,43.33,73.33,3.31,6.94,8.74,3.31,10.58,12.28
MLP_seq,7496.18,202141545.217,14217.649,0.12,6.67,40.0,73.33,2.77,6.25,7.9,2.77,9.75,11.16
MLP_seq,6905.446,197477666.431,14052.675,0.11,23.33,50.0,76.67,3.92,7.3,8.93,3.92,10.7,12.16
MLP_seq,7140.579,198460006.63,14087.583,0.12,16.67,43.33,76.67,3.5,7.23,8.82,3.5,10.95,12.0
MLP_seq,6999.768,194710135.357,13953.857,0.12,20.0,53.33,76.67,2.67,6.52,8.27,2.67,10.36,11.71
MLP_seq,7075.445,198067295.835,14073.638,0.12,13.33,46.67,73.33,3.05,6.72,8.34,3.05,10.39,11.56
MLP_seq,7126.318,194065469.928,13930.738,0.12,13.33,46.67,76.67,2.69,6.59,8.14,2.69,10.47,11.22
MLP_seq,6912.575,199204747.992,14113.991,0.11,23.33,50.0,76.67,3.22,6.99,8.68,3.22,10.76,12.03
MLP_seq,7224.671,202724354.043,14238.13,0.12,20.0,46.67,76.67,3.31,7.07,8.87,3.31,10.82,12.4
MLP_seq,7069.175,199810442.743,14135.432,0.12,16.67,50.0,76.67,3.17,6.88,8.64,3.17,10.6,12.1
MLP_seq,7314.052,198091634.447,14074.503,0.12,10.0,33.33,73.33,2.4,6.38,8.03,2.4,10.34,11.29
MLP_seq,7502.654,203738176.309,14273.688,0.12,20.0,36.67,70.0,4.75,8.2,9.57,4.75,11.66,12.31
MLP_seq,6916.27,198112006.187,14075.227,0.11,16.67,50.0,76.67,3.03,6.75,8.51,3.03,10.46,11.98
MLP_seq,6935.852,199977447.836,14141.338,0.11,26.67,50.0,76.67,3.35,7.12,8.66,3.35,10.87,11.73
MLP_seq,6995.068,196611838.575,14021.834,0.12,20.0,46.67,80.0,3.03,6.86,8.48,3.03,10.67,11.7
MLP_seq,7268.502,192362958.531,13869.497,0.12,10.0,40.0,76.67,2.82,6.32,8.03,2.82,9.84,11.41
MLP_seq,7401.19,206069260.688,14355.113,0.12,23.33,40.0,73.33,4.02,7.49,9.13,4.02,10.98,12.38
MLP_seq,6986.784,196626406.508,14022.354,0.12,23.33,50.0,76.67,3.61,7.24,8.91,3.61,10.87,12.23
MLP_seq,7110.375,201416950.617,14192.144,0.12,23.33,50.0,76.67,3.41,7.31,9.07,3.41,11.19,12.55
MLP_seq,7091.61,199964807.455,14140.891,0.12,20.0,43.33,76.67,3.28,7.14,8.82,3.28,10.98,12.15
MLP_seq,7007.401,199506186.005,14124.666,0.12,20.0,43.33,76.67,3.15,6.77,8.49,3.15,10.4,11.9
MLP_seq,7077.956,193585792.454,13913.511,0.12,13.33,50.0,76.67,3.0,6.98,8.54,3.0,10.93,11.64
MLP_seq,6896.608,197649903.21,14058.802,0.11,23.33,50.0,80.0,3.26,7.29,8.91,3.26,11.29,12.13
MLP_seq,7375.775,200278217.947,14151.969,0.12,20.0,46.67,73.33,3.21,7.06,8.74,3.21,10.89,12.07
MLP_seq,6975.942,191487186.806,13837.89,0.12,16.67,53.33,80.0,2.98,6.63,8.33,2.98,10.27,11.7
MLP_seq,7216.529,194559004.703,13948.441,0.12,6.67,40.0,73.33,2.73,6.44,8.11,2.73,10.14,11.44
MLP_seq,7613.216,203651980.802,14270.669,0.13,16.67,40.0,80.0,4.62,8.14,9.38,4.62,11.67,11.87
MLP_seq,6829.124,194969595.074,13963.151,0.11,26.67,50.0,76.67,2.96,6.73,8.39,2.96,10.49,11.69
MLP_seq,6861.747,195747890.649,13990.993,0.11,26.67,46.67,80.0,3.17,6.94,8.4,3.17,10.7,11.31
MLP_seq,7114.761,202507987.176,14230.53,0.12,23.33,46.67,76.67,2.66,6.79,8.51,2.66,10.87,11.91
MLP_seq,7411.873,200329506.51,14153.781,0.12,10.0,36.67,76.67,2.93,6.78,8.57,2.93,10.62,12.11
MLP_seq,7517.329,205570964.852,14337.746,0.12,20.0,40.0,73.33,4.84,7.95,9.39,4.84,11.09,12.26
MLP_seq,6846.763,194658307.963,13952.0,0.11,23.33,50.0,76.67,3.68,7.07,8.77,3.68,10.49,12.14
MLP_seq,7090.785,192191396.907,13863.311,0.12,20.0,46.67,76.67,3.09,7.26,8.75,3.09,11.39,11.71
MLP_seq,7169.712,204557762.559,14302.369,0.12,23.33,53.33,73.33,3.75,7.61,9.34,3.75,11.44,12.76
MLP_seq,7057.794,202627945.16,14234.744,0.12,26.67,43.33,76.67,3.24,6.83,8.55,3.24,10.43,11.96
MLP_seq,7061.549,193464370.312,13909.147,0.12,13.33,46.67,80.0,3.01,6.75,8.45,3.01,10.48,11.8
MLP_seq,6914.197,198823768.518,14100.488,0.11,20.0,50.0,76.67,2.99,7.05,8.64,2.99,11.08,11.8
MLP_seq,7393.001,199271417.833,14116.353,0.12,20.0,43.33,70.0,3.31,7.07,8.7,3.31,10.82,11.94
MLP_seq,6746.748,193334331.069,13904.472,0.11,30.0,53.33,76.67,3.14,6.74,8.41,3.14,10.34,11.71
MLP_seq,7196.279,195300809.501,13975.007,0.12,16.67,40.0,76.67,2.99,6.76,8.38,2.99,10.52,11.61
MLP_seq,7677.128,195927360.849,13997.406,0.13,10.0,36.67,76.67,3.16,7.06,8.18,3.16,10.94,10.44
MLP_seq,6879.155,195710821.844,13989.668,0.11,16.67,50.0,76.67,3.09,6.8,8.37,3.09,10.5,11.51
MLP_seq,6918.728,196442852.932,14015.807,0.11,23.33,43.33,76.67,2.96,6.77,8.36,2.96,10.57,11.52
MLP_seq,6848.451,194254118.16,13937.508,0.11,23.33,46.67,80.0,2.69,6.46,8.01,2.69,10.21,11.11
MLP_seq,7335.208,191181020.824,13826.823,0.12,16.67,33.33,76.67,3.16,6.68,8.36,3.16,10.22,11.67
MLP_seq,7546.41,195932726.972,13997.597,0.13,20.0,33.33,73.33,3.94,7.04,8.56,3.94,10.17,11.6
MLP_seq,7278.997,196702247.933,14025.058,0.12,13.33,46.67,73.33,3.49,6.8,8.57,3.49,10.13,12.07
MLP_seq,8275.61,203812976.971,14276.308,0.14,3.33,23.33,63.33,2.96,6.78,8.8,2.96,10.59,12.76
MLP_seq,7879.115,214725963.851,14653.531,0.13,13.33,43.33,70.0,3.05,6.76,8.71,3.05,10.48,12.54
MLP_seq,7484.37,191059776.86,13822.437,0.13,13.33,36.67,73.33,2.71,6.41,8.08,2.71,10.1,11.39
MLP_seq,7148.027,179519640.015,13398.494,0.12,20.0,40.0,70.0,2.93,6.41,8.22,2.93,9.9,11.77
MLP_seq,6755.143,198628956.683,14093.579,0.11,23.33,56.67,76.67,2.5,6.48,8.03,2.5,10.43,11.13
MLP_seq,8363.207,211866435.941,14555.632,0.14,6.67,30.0,66.67,2.88,6.7,8.81,2.88,10.51,12.92
MLP_seq,7062.253,201828323.62,14206.63,0.12,23.33,53.33,80.0,2.33,6.62,8.53,2.33,10.86,12.28
MLP_seq,7557.877,190866119.703,13815.43,0.13,13.33,33.33,70.0,2.2,6.08,7.77,2.2,9.94,11.13
MLP_seq,8508.329,200983918.939,14176.88,0.14,0.0,23.33,50.0,3.6,7.32,7.97,3.6,11.03,9.3
MLP_seq,6701.652,189824279.255,13777.673,0.11,20.0,53.33,83.33,2.28,6.41,8.03,2.28,10.51,11.25
MLP_seq,6850.329,191376707.459,13833.897,0.11,16.67,43.33,80.0,2.72,6.46,7.91,2.72,10.2,10.79
MLP_seq,7356.024,204750333.33,14309.1,0.12,13.33,43.33,76.67,1.53,6.17,7.87,1.53,10.71,11.24
MLP_seq,7565.228,196972328.582,14034.683,0.13,6.67,36.67,70.0,2.23,5.82,7.82,2.23,9.41,11.75
MLP_seq,8417.761,214944576.167,14660.988,0.14,6.67,30.0,56.67,3.3,6.64,8.49,3.3,9.99,12.14
MLP_seq,8236.861,203861994.461,14278.025,0.14,10.0,30.0,56.67,4.37,6.76,8.91,4.37,9.21,13.11
MLP_seq,9698.492,230364403.51,15177.76,0.16,0.0,20.0,36.67,1.91,6.68,8.81,1.91,11.34,12.98
MLP_seq,8868.593,223167615.522,14938.796,0.15,6.67,26.67,53.33,4.24,7.16,8.75,4.24,10.12,11.92
MLP_seq,7714.432,189854522.765,13778.771,0.13,10.0,33.33,70.0,3.01,6.6,8.15,3.01,10.21,11.23
MLP_seq,7434.697,180421523.908,13432.108,0.13,23.33,33.33,76.67,3.47,6.71,8.32,3.47,9.97,11.54
MLP_seq,6570.14,187344215.98,13687.374,0.11,20.0,56.67,80.0,1.28,6.09,7.54,1.28,10.8,10.43
MLP_seq,8780.942,219762292.133,14824.382,0.14,10.0,30.0,56.67,3.94,7.15,9.29,3.94,10.4,13.47
MLP_seq,7123.919,203036383.114,14249.084,0.12,20.0,43.33,73.33,1.73,6.18,7.99,1.73,10.56,11.56
MLP_seq,7621.772,181296967.802,13464.656,0.13,13.33,26.67,66.67,1.5,5.42,6.8,1.5,9.31,9.57
MLP_seq,9361.847,237814884.134,15421.248,0.15,3.33,20.0,50.0,5.21,8.22,9.01,5.21,11.27,10.6
MLP_seq,6891.961,185647639.355,13625.257,0.12,13.33,53.33,80.0,1.15,6.21,7.55,1.15,11.13,10.23
MLP_seq,6809.139,186767705.302,13666.298,0.11,13.33,53.33,80.0,1.96,6.23,7.77,1.96,10.46,10.83
MLP_seq,7445.538,195404877.789,13978.729,0.13,6.67,36.67,76.67,0.54,4.8,7.11,0.54,9.02,11.6
MLP_seq,8213.016,192185397.637,13863.095,0.14,13.33,23.33,53.33,1.6,5.75,7.42,1.6,9.86,10.75
MLP_seq,9003.315,203460247.537,14263.949,0.15,3.33,13.33,43.33,3.01,6.44,7.74,3.01,9.9,10.33
