validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,7523.203,212212558.071,14567.517,0.13,26.67,56.67,66.67,2.28,0.92,4.53,2.28,0.5,11.57
MLP_seq,7659.288,213012439.65,14594.946,0.13,30.0,50.0,63.33,1.7,0.9,4.46,1.7,0.09,11.41
MLP_seq,7054.731,200630459.092,14164.408,0.12,33.33,40.0,70.0,1.92,2.07,4.46,1.92,2.23,9.28
MLP_seq,7123.936,199692128.753,14131.247,0.12,26.67,46.67,63.33,0.3,0.12,3.5,0.3,0.54,10.12
MLP_seq,7393.013,211386212.625,14539.127,0.13,36.67,56.67,60.0,1.45,0.3,3.92,1.45,0.9,10.97
MLP_seq,7776.953,215036607.809,14664.127,0.13,20.0,43.33,63.33,0.81,0.29,3.06,0.81,1.42,9.64
MLP_seq,7867.823,218115541.437,14768.735,0.13,23.33,50.0,63.33,2.76,2.03,5.3,2.76,1.28,11.73
MLP_seq,7705.077,218053995.66,14766.651,0.13,16.67,50.0,70.0,3.5,3.01,6.17,3.5,2.52,12.4
MLP_seq,7697.648,216729036.345,14721.72,0.13,13.33,56.67,66.67,2.13,1.9,4.96,2.13,1.67,11.0
MLP_seq,7983.108,211113583.829,14529.748,0.13,13.33,43.33,70.0,3.46,2.95,5.82,3.46,2.44,11.53
MLP_seq,7813.208,212947181.502,14592.71,0.14,26.67,46.67,60.0,0.26,0.36,3.54,0.26,0.47,11.07
MLP_seq,7891.071,215633704.506,14684.472,0.13,30.0,43.33,66.67,3.35,2.5,5.55,3.35,1.63,11.59
MLP_seq,7471.74,208787587.866,14449.484,0.13,16.67,50.0,66.67,3.31,1.99,5.32,3.31,0.62,11.87
MLP_seq,7324.69,204623534.625,14304.668,0.13,33.33,50.0,66.67,1.73,0.59,3.93,1.73,0.59,10.5
MLP_seq,7257.345,206344028.513,14364.68,0.12,26.67,53.33,70.0,0.12,0.23,3.25,0.12,0.59,10.05
MLP_seq,7867.828,201505514.91,14195.264,0.14,16.67,43.33,60.0,1.76,2.29,1.29,1.76,2.84,8.3
MLP_seq,7619.953,211951516.454,14558.555,0.13,26.67,56.67,60.0,0.25,0.82,3.09,0.25,1.4,10.65
MLP_seq,7593.971,221041561.358,14867.467,0.12,20.0,46.67,66.67,3.92,3.53,6.39,3.92,3.13,12.07
MLP_seq,7230.282,204843487.092,14312.354,0.12,26.67,46.67,66.67,1.61,0.02,3.06,1.61,1.62,9.08
MLP_seq,7427.384,199926764.532,14139.546,0.13,20.0,43.33,66.67,0.15,0.73,4.03,0.15,1.61,10.53
MLP_seq,7039.836,201062359.198,14179.646,0.12,36.67,56.67,63.33,1.94,1.98,5.56,1.94,2.02,12.54
MLP_seq,7154.569,197701477.285,14060.636,0.12,30.0,60.0,63.33,2.56,1.99,5.17,2.56,1.4,11.44
MLP_seq,7822.962,217383614.467,14743.935,0.13,23.33,53.33,66.67,2.26,1.55,4.74,2.26,0.83,11.03
MLP_seq,7822.628,200666137.325,14165.668,0.14,26.67,43.33,60.0,0.68,1.85,1.7,0.68,3.06,8.65
MLP_seq,8038.442,222450319.048,14914.768,0.13,16.67,40.0,66.67,2.66,2.05,5.38,2.66,1.42,11.93
MLP_seq,7661.773,199388309.271,14120.493,0.13,23.33,46.67,63.33,0.09,0.86,2.54,0.09,1.66,9.23
MLP_seq,8237.064,208447200.165,14437.701,0.14,16.67,33.33,53.33,1.58,1.44,2.09,1.58,1.31,8.99
MLP_seq,8032.512,227438672.281,15081.07,0.13,20.0,46.67,63.33,0.9,1.15,4.62,0.9,1.4,11.4
MLP_seq,8001.029,217656916.733,14753.2,0.14,20.0,50.0,63.33,1.15,0.4,4.17,1.15,0.36,11.48
MLP_seq,7523.396,200204422.524,14149.361,0.13,23.33,53.33,63.33,0.49,0.09,3.1,0.49,0.68,9.39
MLP_seq,7411.863,209178218.511,14462.995,0.12,23.33,46.67,66.67,1.12,0.26,3.59,1.12,0.62,10.13
MLP_seq,7728.786,216620936.812,14718.048,0.13,13.33,56.67,66.67,2.61,1.58,5.1,2.61,0.52,11.97
MLP_seq,7891.976,224830301.402,14994.342,0.13,26.67,46.67,63.33,3.08,3.01,6.3,3.08,2.94,12.74
MLP_seq,7805.945,214031439.293,14629.813,0.13,16.67,50.0,63.33,1.96,1.59,2.67,1.96,1.21,10.83
MLP_seq,7517.396,199859367.508,14137.163,0.13,26.67,46.67,56.67,0.09,0.06,3.58,0.09,0.04,10.44
MLP_seq,7252.184,205803893.409,14345.867,0.12,33.33,56.67,63.33,1.62,1.28,4.0,1.62,0.93,9.45
MLP_seq,7860.403,224789127.685,14992.969,0.13,23.33,50.0,60.0,3.57,3.09,5.75,3.57,2.61,11.08
MLP_seq,7580.455,200465941.82,14158.6,0.13,30.0,53.33,63.33,0.8,0.09,3.27,0.8,0.63,9.53
MLP_seq,7192.456,197290883.511,14046.027,0.12,23.33,53.33,73.33,2.94,2.32,5.08,2.94,1.68,10.59
MLP_seq,7464.596,203454208.178,14263.738,0.12,23.33,43.33,70.0,3.66,2.97,6.08,3.66,2.26,12.23
MLP_seq,7769.093,208792068.123,14449.639,0.13,16.67,43.33,66.67,3.64,2.79,6.2,3.64,1.91,12.87
MLP_seq,7670.043,204986819.132,14317.361,0.14,20.0,50.0,63.33,0.33,0.38,3.5,0.33,1.1,11.01
MLP_seq,7900.473,213420431.701,14608.916,0.14,23.33,43.33,63.33,0.93,0.19,4.01,0.93,1.35,12.05
MLP_seq,7944.894,221508933.911,14883.176,0.13,13.33,53.33,66.67,3.7,2.65,6.26,3.7,1.56,13.27
MLP_seq,7391.163,205659595.611,14340.837,0.13,33.33,56.67,60.0,1.01,0.01,3.68,1.01,1.02,10.82
MLP_seq,7500.35,208649995.239,14444.722,0.13,33.33,53.33,60.0,1.83,1.06,4.29,1.83,0.26,10.66
MLP_seq,7603.182,211380995.463,14538.948,0.13,16.67,60.0,63.33,3.83,2.84,5.92,3.83,1.81,12.02
MLP_seq,7209.168,198743884.368,14097.655,0.12,16.67,56.67,63.33,0.16,0.04,3.55,0.16,0.24,10.56
MLP_seq,7538.246,200991383.787,14177.143,0.13,13.33,46.67,66.67,1.71,1.44,2.25,1.71,1.16,9.42
MLP_seq,7613.882,198092419.723,14074.531,0.13,13.33,46.67,66.67,1.32,1.23,2.27,1.32,1.15,9.13
MLP_seq,7522.26,209117319.133,14460.889,0.12,23.33,53.33,60.0,2.38,1.8,5.25,2.38,1.2,11.99
MLP_seq,7796.265,209146864.69,14461.911,0.13,26.67,43.33,63.33,2.39,1.46,4.95,2.39,0.51,11.76
MLP_seq,7629.85,207126784.889,14391.9,0.13,26.67,56.67,60.0,2.39,1.31,4.71,2.39,0.2,11.38
MLP_seq,7649.241,221178411.717,14872.068,0.12,23.33,56.67,63.33,4.55,2.97,6.34,4.55,1.33,12.93
MLP_seq,7706.76,204405791.387,14297.055,0.13,23.33,50.0,63.33,0.78,0.53,3.49,0.78,1.88,11.23
MLP_seq,7718.518,208599022.826,14442.958,0.13,30.0,56.67,60.0,1.6,1.1,4.46,1.6,0.58,11.06
MLP_seq,7856.331,215602912.012,14683.423,0.13,23.33,50.0,56.67,2.05,1.68,5.27,2.05,1.31,12.26
MLP_seq,7608.014,209839811.984,14485.849,0.13,30.0,56.67,63.33,1.38,1.08,4.69,1.38,0.77,11.73
MLP_seq,7633.512,209792775.527,14484.225,0.13,23.33,46.67,63.33,3.03,2.57,6.01,3.03,2.1,12.74
MLP_seq,7620.918,201952341.383,14210.994,0.13,20.0,56.67,63.33,2.15,1.64,5.55,2.15,1.11,13.09
MLP_seq,7799.593,208582379.186,14442.381,0.13,16.67,53.33,60.0,2.78,1.87,5.34,2.78,0.93,12.12
MLP_seq,8053.806,203726418.091,14273.276,0.14,20.0,46.67,60.0,0.34,0.33,2.96,0.34,1.01,9.42
MLP_seq,6887.6,171178884.076,13083.535,0.11,23.33,43.33,66.67,1.99,3.18,5.68,1.99,4.36,10.71
MLP_seq,7487.229,214101965.399,14632.224,0.13,16.67,50.0,73.33,1.29,2.24,5.73,1.29,3.19,12.52
MLP_seq,7844.882,198385599.732,14084.942,0.14,23.33,43.33,63.33,1.96,1.93,2.34,1.96,1.89,10.52
MLP_seq,7573.442,193679715.882,13916.886,0.13,23.33,43.33,63.33,0.68,0.56,2.59,0.68,1.85,8.83
MLP_seq,7717.513,202599252.575,14233.736,0.13,30.0,50.0,63.33,2.45,0.94,3.66,2.45,0.64,9.1
MLP_seq,7423.767,199731936.888,14132.655,0.13,23.33,53.33,63.33,1.85,1.05,3.95,1.85,0.22,9.73
MLP_seq,7390.117,203157280.549,14253.325,0.12,30.0,50.0,66.67,1.44,1.75,5.1,1.44,2.06,11.66
MLP_seq,7609.753,215019233.864,14663.534,0.13,30.0,53.33,60.0,0.81,0.78,4.32,0.81,0.75,11.23
MLP_seq,7604.207,206312745.324,14363.591,0.13,23.33,53.33,60.0,2.28,1.87,5.22,2.28,1.44,11.78
MLP_seq,7406.829,204121898.74,14287.124,0.12,33.33,56.67,66.67,1.88,1.54,4.63,1.88,1.19,10.74
MLP_seq,7681.548,213001286.685,14594.564,0.13,16.67,53.33,63.33,3.09,3.29,6.52,3.09,3.49,12.86
MLP_seq,7222.364,187975132.112,13710.402,0.12,26.67,53.33,63.33,1.36,1.71,4.88,1.36,2.07,11.11
MLP_seq,7616.842,203591315.258,14268.543,0.13,20.0,53.33,60.0,1.77,1.5,4.65,1.77,1.23,10.86
MLP_seq,7956.001,222584843.494,14919.278,0.13,20.0,53.33,60.0,1.39,1.14,4.74,1.39,0.88,11.74
MLP_seq,7727.882,208341741.6,14434.048,0.13,20.0,53.33,60.0,0.48,0.22,3.84,0.48,0.05,10.89
MLP_seq,7023.542,198702219.561,14096.177,0.11,23.33,53.33,66.67,3.34,3.89,6.75,3.34,4.43,12.44
MLP_seq,7137.172,200232934.637,14150.369,0.12,33.33,53.33,73.33,0.64,0.33,3.58,0.64,1.28,10.0
MLP_seq,7739.314,206666584.665,14375.903,0.13,20.0,40.0,66.67,2.17,2.13,5.62,2.17,2.08,12.44
MLP_seq,7388.289,199075206.026,14109.401,0.12,26.67,53.33,63.33,2.94,2.21,5.48,2.94,1.47,11.9
MLP_seq,7354.284,202212858.632,14220.157,0.12,33.33,53.33,63.33,2.67,2.16,5.21,2.67,1.63,11.24
MLP_seq,7593.592,201594323.24,14198.392,0.13,33.33,50.0,60.0,1.77,0.71,4.38,1.77,0.4,11.53
MLP_seq,8025.073,218914685.161,14795.766,0.13,16.67,40.0,60.0,4.16,3.71,6.42,4.16,3.26,11.82
MLP_seq,7584.746,194724665.901,13954.378,0.13,30.0,50.0,56.67,2.48,1.54,4.06,2.48,0.57,9.15
MLP_seq,7048.19,192337576.971,13868.582,0.12,33.33,56.67,63.33,0.71,0.75,4.16,0.71,0.8,10.84
MLP_seq,7827.686,217002197.564,14730.994,0.13,23.33,46.67,63.33,3.57,3.16,6.71,3.57,2.73,13.62
MLP_seq,7451.287,201184348.215,14183.947,0.12,16.67,53.33,63.33,2.47,2.37,5.47,2.47,2.28,11.6
MLP_seq,7974.425,212607281.397,14581.059,0.13,23.33,40.0,56.67,4.4,2.89,5.82,4.4,1.31,11.64
MLP_seq,7790.468,205710460.412,14342.61,0.13,20.0,36.67,70.0,3.99,4.17,6.67,3.99,4.35,11.7
MLP_seq,8024.514,216092767.141,14700.094,0.13,23.33,43.33,63.33,4.93,3.74,7.16,4.93,2.5,13.85
MLP_seq,7908.943,210975066.355,14524.981,0.13,23.33,46.67,56.67,5.07,3.84,7.02,5.07,2.56,13.26
MLP_seq,7351.347,204698927.263,14307.303,0.12,20.0,56.67,63.33,0.49,1.31,5.05,0.49,2.14,12.3
MLP_seq,7528.182,217657201.8,14753.21,0.12,20.0,46.67,66.67,1.73,2.9,6.18,1.73,4.06,12.61
MLP_seq,7331.877,194174861.828,13934.664,0.12,23.33,46.67,63.33,0.53,0.31,3.97,0.53,0.09,11.09
MLP_seq,7709.907,213333366.312,14605.936,0.13,23.33,53.33,66.67,0.42,1.14,5.24,0.42,1.86,13.11
MLP_seq,7888.249,211038721.095,14527.172,0.13,23.33,36.67,63.33,0.65,0.18,3.66,0.65,0.29,10.46
MLP_seq,7394.515,210039247.079,14492.731,0.12,26.67,56.67,66.67,1.05,1.75,5.53,1.05,2.46,12.83
MLP_seq,7806.446,200412793.185,14156.723,0.13,23.33,46.67,63.33,1.06,1.07,4.76,1.06,1.07,11.94
MLP_seq,7439.617,189545503.215,13767.553,0.13,30.0,50.0,66.67,3.26,1.97,4.86,3.26,0.64,10.62
MLP_seq,7562.004,200002264.079,14142.216,0.13,16.67,53.33,60.0,2.84,2.4,5.43,2.84,1.96,11.43
MLP_seq,7704.576,205344645.622,14329.852,0.13,16.67,53.33,56.67,0.61,0.91,4.22,0.61,1.2,10.72
MLP_seq,8085.766,205681486.496,14341.6,0.14,10.0,33.33,66.67,0.75,0.2,4.04,0.75,0.36,11.48
MLP_seq,7812.536,209145420.852,14461.861,0.13,26.67,43.33,60.0,1.7,1.01,4.55,1.7,0.3,11.46
MLP_seq,7375.786,195403928.964,13978.696,0.12,20.0,53.33,63.33,1.69,1.39,4.57,1.69,1.08,10.85
MLP_seq,7907.699,196929688.454,14033.164,0.13,16.67,46.67,60.0,0.46,0.06,3.87,0.46,0.35,11.25
MLP_seq,7549.116,215975877.333,14696.118,0.12,30.0,56.67,63.33,3.18,2.85,6.09,3.18,2.52,12.45
MLP_seq,7327.098,194579111.367,13949.162,0.12,30.0,50.0,63.33,2.62,1.92,4.66,2.62,1.21,10.14
MLP_seq,8079.109,238779300.084,15452.485,0.13,6.67,33.33,76.67,6.13,6.03,9.08,6.13,5.92,15.1
MLP_seq,7607.757,212007789.628,14560.487,0.12,23.33,53.33,63.33,3.78,2.94,6.47,3.78,2.08,13.35
MLP_seq,7588.222,210223716.685,14499.094,0.12,16.67,53.33,63.33,3.37,3.65,6.29,3.37,3.93,11.58
MLP_seq,7277.803,203890382.645,14279.019,0.12,30.0,53.33,60.0,1.34,1.23,4.81,1.34,1.11,11.78
MLP_seq,7504.08,200097919.268,14145.597,0.13,10.0,53.33,63.33,1.3,1.43,4.59,1.3,1.56,10.82
MLP_seq,7828.07,208340462.391,14434.004,0.13,16.67,46.67,60.0,2.2,1.82,5.02,2.2,1.42,11.34
MLP_seq,7788.699,198256431.991,14080.356,0.13,13.33,46.67,63.33,1.65,1.03,4.57,1.65,0.39,11.47
MLP_seq,7748.539,224254840.217,14975.141,0.13,26.67,46.67,66.67,3.58,3.56,6.92,3.58,3.53,13.52
MLP_seq,7718.293,208802909.537,14450.014,0.13,20.0,46.67,60.0,1.32,1.97,5.4,1.32,2.62,12.11
MLP_seq,7723.66,211459323.373,14541.641,0.13,23.33,50.0,56.67,1.91,1.47,5.11,1.91,1.03,12.2
MLP_seq,7462.157,203512278.847,14265.773,0.12,20.0,53.33,60.0,2.71,2.73,5.76,2.71,2.76,11.77
MLP_seq,7896.991,217507005.606,14748.119,0.13,30.0,40.0,63.33,4.06,2.84,6.07,4.06,1.58,12.42
MLP_seq,7502.48,208177136.92,14428.345,0.12,20.0,56.67,63.33,2.49,2.14,5.74,2.49,1.79,12.73
MLP_seq,7801.918,208682864.866,14445.86,0.13,23.33,46.67,56.67,1.4,1.41,4.65,1.4,1.42,11.03
MLP_seq,7549.463,210140782.17,14496.233,0.13,23.33,56.67,60.0,0.84,1.17,4.03,0.84,1.5,9.73
MLP_seq,8082.564,213341779.78,14606.224,0.14,20.0,53.33,60.0,1.9,0.28,2.98,1.9,1.3,9.42
MLP_seq,7435.663,197995160.555,14071.075,0.13,23.33,53.33,60.0,0.02,0.69,3.98,0.02,1.36,10.46
MLP_seq,7575.9,205497864.846,14335.197,0.13,20.0,53.33,60.0,0.05,0.69,4.23,0.05,1.34,11.14
MLP_seq,7509.736,202149131.591,14217.916,0.13,20.0,53.33,56.67,0.18,0.54,4.07,0.18,1.26,10.95
MLP_seq,7572.34,194713005.763,13953.96,0.13,16.67,53.33,60.0,0.08,0.66,4.0,0.08,1.23,10.56
MLP_seq,7602.315,205031338.255,14318.915,0.13,20.0,53.33,60.0,0.15,0.56,4.08,0.15,1.26,10.98
MLP_seq,7504.933,199153971.377,14112.192,0.13,30.0,50.0,56.67,2.7,0.85,3.3,2.7,0.95,11.27
MLP_seq,7653.243,208300219.096,14432.61,0.13,13.33,56.67,56.67,1.67,1.49,4.65,1.67,1.32,10.88
MLP_seq,7572.33,205564920.871,14337.535,0.13,16.67,56.67,56.67,2.1,1.72,4.78,2.1,1.34,10.82
MLP_seq,7540.064,198389399.888,14085.077,0.13,13.33,56.67,56.67,1.99,1.67,4.65,1.99,1.33,10.57
MLP_seq,7592.56,198296497.434,14081.779,0.13,13.33,56.67,56.67,1.71,1.51,4.52,1.71,1.3,10.5
MLP_seq,7655.792,200542008.599,14161.286,0.13,10.0,56.67,56.67,1.73,1.54,4.59,1.73,1.35,10.63
MLP_seq,7925.953,214318714.961,14639.628,0.13,13.33,56.67,60.0,1.63,1.69,4.7,1.63,1.75,10.68
MLP_seq,7969.09,205604060.02,14338.9,0.13,20.0,56.67,56.67,2.42,1.14,4.23,2.42,0.18,10.33
MLP_seq,7582.037,204856121.924,14312.796,0.13,20.0,50.0,63.33,2.97,1.74,4.69,2.97,0.47,10.53
MLP_seq,7903.677,207320211.52,14398.618,0.14,16.67,53.33,63.33,1.65,0.46,3.38,1.65,0.72,10.8
MLP_seq,7542.829,195966674.753,13998.81,0.13,16.67,53.33,60.0,0.11,0.59,4.01,0.11,1.07,10.71
MLP_seq,7550.426,197278282.637,14045.579,0.13,20.0,53.33,60.0,0.51,0.79,4.14,0.51,1.07,10.71
MLP_seq,7541.823,194601095.692,13949.95,0.13,16.67,50.0,60.0,0.48,0.29,3.82,0.48,1.07,10.71
MLP_seq,7472.1,195397466.873,13978.464,0.13,20.0,53.33,60.0,0.38,0.72,4.09,0.38,1.07,10.7
MLP_seq,7315.664,196353678.018,14012.626,0.12,16.67,56.67,63.33,1.32,2.07,4.97,1.32,2.82,10.73
MLP_seq,7551.79,199245478.514,14115.434,0.13,16.67,53.33,60.0,0.29,0.89,4.24,0.29,1.5,10.8
MLP_seq,7584.181,199643578.833,14129.529,0.13,16.67,53.33,60.0,1.15,1.3,4.45,1.15,1.45,10.66
MLP_seq,7404.103,193643150.3,13915.572,0.13,16.67,53.33,60.0,0.04,0.79,4.22,0.04,1.53,10.95
MLP_seq,7353.21,193851967.791,13923.073,0.12,20.0,53.33,60.0,0.4,0.97,4.34,0.4,1.53,10.95
MLP_seq,7428.196,194423504.091,13943.583,0.13,16.67,53.33,60.0,0.18,0.86,4.27,0.18,1.53,10.95
MLP_seq,7441.77,195320996.499,13975.729,0.13,16.67,53.33,60.0,0.09,0.81,4.25,0.09,1.53,10.98
MLP_seq,7389.278,196497816.134,14017.768,0.12,20.0,53.33,60.0,0.49,1.01,4.4,0.49,1.53,11.04
MLP_seq,7449.903,195532405.228,13983.29,0.13,16.67,53.33,60.0,0.2,0.86,4.28,0.2,1.52,10.97
