validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,4652.806,70321360.061,8385.783,0.09,16.67,50.0,80.0,3.88,2.06,4.2,3.88,0.24,8.54
MLP_seq,5029.094,72968109.71,8542.137,0.1,16.67,46.67,70.0,2.92,1.45,3.8,2.92,0.01,8.55
MLP_seq,4706.063,70488480.791,8395.742,0.1,16.67,46.67,73.33,4.6,1.83,3.97,4.6,0.99,8.31
MLP_seq,4957.115,71197021.955,8437.833,0.1,16.67,36.67,63.33,2.05,0.73,1.89,2.05,3.55,7.12
MLP_seq,4855.915,73386813.799,8566.61,0.1,23.33,46.67,70.0,4.36,2.49,4.71,4.36,0.61,9.22
MLP_seq,4800.424,72150936.842,8494.171,0.1,20.0,46.67,73.33,2.16,0.54,2.52,2.16,1.08,6.58
MLP_seq,4821.025,76198096.444,8729.152,0.1,23.33,43.33,73.33,4.41,2.01,4.14,4.41,0.41,8.47
MLP_seq,4691.377,77928275.349,8827.699,0.09,30.0,53.33,73.33,4.83,2.29,4.45,4.83,0.28,8.82
MLP_seq,4950.938,77448782.74,8800.499,0.1,16.67,46.67,73.33,4.61,2.3,4.82,4.61,0.03,9.86
MLP_seq,4885.85,73886936.949,8595.751,0.1,23.33,46.67,70.0,3.45,1.34,3.67,3.45,0.78,8.36
MLP_seq,5010.225,76729879.976,8759.559,0.1,20.0,40.0,73.33,4.18,2.07,4.32,4.18,0.07,8.87
MLP_seq,5021.426,76710395.266,8758.447,0.1,16.67,50.0,70.0,3.94,1.68,3.82,3.94,0.6,8.17
MLP_seq,4766.744,74433505.618,8627.485,0.1,20.0,46.67,76.67,4.33,2.09,4.34,4.33,0.16,8.87
MLP_seq,4828.58,75639485.64,8697.096,0.1,26.67,50.0,73.33,4.95,2.65,4.86,4.95,0.32,9.35
MLP_seq,4882.705,76091979.2,8723.072,0.1,20.0,53.33,70.0,4.38,2.02,4.14,4.38,0.35,8.44
MLP_seq,5078.166,73899026.4,8596.454,0.1,10.0,36.67,70.0,3.46,1.39,3.82,3.46,0.68,8.7
MLP_seq,5021.941,76692441.961,8757.422,0.1,20.0,43.33,73.33,4.83,2.76,5.35,4.83,0.67,10.53
MLP_seq,4759.47,74045780.412,8604.986,0.1,16.67,56.67,73.33,4.24,2.04,4.18,4.24,0.18,8.53
MLP_seq,5062.586,74463506.155,8629.224,0.1,13.33,43.33,66.67,3.36,0.11,2.6,3.36,3.24,7.61
MLP_seq,4776.37,70594976.823,8402.082,0.1,13.33,50.0,73.33,3.04,0.84,3.16,3.04,1.39,7.86
MLP_seq,4735.719,73125071.333,8551.32,0.1,16.67,53.33,70.0,2.79,0.82,2.94,2.79,1.16,7.24
MLP_seq,4820.298,73556905.547,8576.532,0.1,26.67,40.0,76.67,4.16,1.95,4.31,4.16,0.28,9.08
MLP_seq,4689.372,72923492.186,8539.525,0.09,20.0,53.33,70.0,3.44,1.3,3.5,3.44,0.85,7.95
MLP_seq,4848.26,74458473.5,8628.932,0.1,20.0,50.0,73.33,3.55,1.39,3.86,3.55,0.79,8.82
MLP_seq,4827.614,74001479.054,8602.411,0.1,23.33,43.33,73.33,3.59,1.22,3.59,3.59,1.18,8.36
MLP_seq,4987.69,78395031.539,8854.097,0.1,26.67,40.0,73.33,4.68,2.27,4.66,4.68,0.18,9.47
MLP_seq,4843.511,78764804.891,8874.954,0.1,20.0,50.0,73.33,4.31,1.98,4.43,4.31,0.38,9.36
MLP_seq,4610.038,74900210.229,8654.491,0.09,26.67,46.67,73.33,4.3,1.94,4.08,4.3,0.43,8.42
MLP_seq,4685.375,75198744.932,8671.721,0.09,20.0,53.33,73.33,3.43,1.06,3.38,3.43,1.33,8.05
MLP_seq,4641.762,71807974.863,8473.959,0.09,20.0,50.0,76.67,3.75,1.74,3.78,3.75,0.28,7.93
MLP_seq,4730.782,74924130.644,8655.873,0.09,23.33,53.33,76.67,4.55,2.51,4.71,4.55,0.45,9.18
MLP_seq,5189.807,78616785.506,8866.611,0.1,16.67,50.0,66.67,3.66,1.38,3.91,3.66,0.93,8.99
MLP_seq,4874.344,76200125.101,8729.268,0.1,20.0,50.0,70.0,4.34,2.31,4.75,4.34,0.28,9.66
MLP_seq,4792.305,73849749.061,8593.588,0.1,30.0,46.67,66.67,3.39,1.02,3.54,3.39,1.38,8.61
MLP_seq,4759.459,73752705.31,8587.94,0.1,23.33,50.0,70.0,3.0,0.89,3.31,3.0,1.23,8.18
MLP_seq,4883.012,77549148.617,8806.199,0.1,16.67,53.33,66.67,4.56,2.33,4.49,4.56,0.08,8.87
MLP_seq,4936.288,76019177.302,8718.898,0.1,20.0,43.33,70.0,4.23,1.99,4.36,4.23,0.27,9.14
MLP_seq,4676.676,73400935.668,8567.435,0.09,26.67,50.0,73.33,2.9,0.52,2.92,2.9,1.89,7.76
MLP_seq,4803.529,73321949.459,8562.824,0.1,20.0,53.33,70.0,3.02,0.8,3.25,3.02,1.44,8.18
MLP_seq,4882.068,75504720.063,8689.345,0.1,13.33,50.0,70.0,4.18,2.09,4.36,4.18,0.01,8.95
MLP_seq,4832.763,74386315.021,8624.75,0.1,23.33,46.67,70.0,2.98,0.77,3.15,2.98,1.47,7.95
MLP_seq,5199.465,84711213.09,9203.869,0.1,26.67,50.0,73.33,4.79,2.53,5.04,4.79,0.25,10.09
MLP_seq,4663.619,73891951.681,8596.043,0.09,23.33,50.0,73.33,3.94,1.62,3.95,3.94,0.72,8.66
MLP_seq,4640.875,73047262.934,8546.769,0.09,20.0,46.67,70.0,2.73,0.59,2.95,2.73,1.57,7.72
MLP_seq,4683.33,73290292.314,8560.975,0.09,23.33,53.33,73.33,3.21,1.06,3.37,3.21,1.1,8.03
MLP_seq,4992.515,75283673.015,8676.616,0.1,16.67,43.33,73.33,4.18,2.04,4.44,4.18,0.12,9.29
MLP_seq,5115.757,76842270.7,8765.972,0.1,16.67,50.0,70.0,3.57,1.56,3.99,3.57,0.45,8.87
MLP_seq,4785.23,74556649.721,8634.619,0.1,13.33,43.33,70.0,4.46,2.28,4.56,4.46,0.08,9.17
MLP_seq,4776.135,73172844.059,8554.113,0.1,26.67,46.67,70.0,3.09,0.94,3.32,3.09,1.24,8.13
MLP_seq,4653.39,71431127.477,8451.694,0.09,23.33,50.0,70.0,3.41,1.22,3.67,3.41,0.99,8.62
MLP_seq,4820.558,74559233.862,8634.769,0.1,16.67,53.33,66.67,3.09,0.79,3.08,3.09,1.54,7.71
MLP_seq,4856.984,73454275.285,8570.547,0.1,20.0,43.33,76.67,4.23,2.0,4.36,4.23,0.24,9.12
MLP_seq,4679.636,73669118.476,8583.072,0.09,23.33,50.0,70.0,3.56,1.18,3.58,3.56,1.23,8.43
MLP_seq,4912.345,75544934.952,8691.659,0.1,20.0,50.0,66.67,3.51,1.21,3.68,3.51,1.12,8.66
MLP_seq,4863.243,75288383.977,8676.888,0.1,20.0,46.67,70.0,3.48,1.38,3.83,3.48,0.74,8.77
MLP_seq,5001.576,76126859.521,8725.071,0.1,16.67,40.0,66.67,3.88,1.45,3.87,3.88,1.01,8.75
MLP_seq,5278.454,82758938.237,9097.194,0.1,16.67,43.33,70.0,5.05,2.29,4.92,5.05,0.54,10.19
MLP_seq,4732.667,76675879.059,8756.476,0.09,26.67,50.0,73.33,4.1,2.01,4.38,4.1,0.1,9.15
MLP_seq,4695.463,73302891.843,8561.711,0.09,26.67,50.0,70.0,2.81,0.55,3.02,2.81,1.73,7.97
MLP_seq,4729.061,73626995.843,8580.617,0.1,20.0,50.0,70.0,2.89,0.44,2.81,2.89,2.04,7.59
MLP_seq,4978.451,75349952.911,8680.435,0.1,20.0,46.67,73.33,3.45,1.45,3.84,3.45,0.57,8.65
MLP_seq,5083.935,75767680.709,8704.463,0.1,13.33,46.67,66.67,3.47,1.2,3.55,3.47,1.08,8.28
MLP_seq,4886.989,76384871.387,8739.844,0.1,23.33,46.67,73.33,4.83,2.34,4.87,4.83,0.19,9.94
MLP_seq,5040.382,75643731.437,8697.34,0.1,23.33,43.33,70.0,4.12,1.66,4.34,4.12,0.84,9.68
MLP_seq,4769.465,73521078.672,8574.443,0.1,26.67,46.67,70.0,3.77,1.55,4.22,3.77,0.69,9.55
MLP_seq,4997.975,75400161.675,8683.327,0.1,13.33,50.0,73.33,3.06,0.86,3.31,3.06,1.36,8.25
MLP_seq,4866.218,73673514.783,8583.328,0.1,16.67,46.67,73.33,2.36,0.5,3.09,2.36,1.35,8.27
MLP_seq,4795.31,78722188.943,8872.553,0.1,20.0,50.0,70.0,4.49,2.18,4.5,4.49,0.15,9.18
MLP_seq,5007.108,79560780.747,8919.685,0.1,16.67,50.0,70.0,3.69,1.63,4.12,3.69,0.43,9.11
MLP_seq,4755.77,73108660.397,8550.36,0.1,20.0,46.67,73.33,2.98,0.79,3.26,2.98,1.41,8.21
MLP_seq,5113.438,77620005.68,8810.222,0.1,20.0,36.67,73.33,4.03,1.89,4.36,4.03,0.27,9.33
MLP_seq,5098.499,76108192.902,8724.001,0.1,20.0,40.0,66.67,1.54,0.72,2.27,1.54,3.0,8.2
MLP_seq,4787.505,77689854.808,8814.185,0.09,16.67,53.33,73.33,4.16,2.23,4.69,4.16,0.29,9.62
MLP_seq,4736.815,76146373.195,8726.189,0.09,16.67,46.67,73.33,3.78,1.81,4.29,3.78,0.17,9.29
MLP_seq,4737.325,76189850.884,8728.68,0.09,26.67,46.67,76.67,4.07,1.87,4.32,4.07,0.34,9.24
MLP_seq,4952.936,74508154.986,8631.811,0.1,16.67,46.67,73.33,2.02,0.0,2.53,2.02,2.03,7.61
MLP_seq,5135.374,78041494.273,8834.11,0.1,16.67,43.33,66.67,4.06,1.72,4.29,4.06,0.65,9.43
MLP_seq,4920.145,81802856.677,9044.493,0.1,20.0,50.0,73.33,4.9,2.63,5.28,4.9,0.34,10.57
MLP_seq,4988.046,74838628.595,8650.932,0.1,20.0,53.33,66.67,2.86,0.32,3.24,2.86,2.25,9.02
MLP_seq,4729.187,74181152.634,8612.848,0.1,26.67,53.33,70.0,3.36,1.4,3.82,3.36,0.56,8.68
MLP_seq,4795.085,77597519.23,8808.945,0.1,23.33,56.67,73.33,2.99,1.32,3.91,2.99,0.34,9.11
MLP_seq,4923.758,72712978.751,8527.191,0.1,16.67,43.33,73.33,3.02,1.28,3.46,3.02,0.46,7.88
MLP_seq,4589.709,74830926.939,8650.487,0.09,26.67,53.33,73.33,3.57,1.42,3.73,3.57,0.75,8.39
MLP_seq,5015.56,77471209.354,8801.773,0.1,26.67,43.33,70.0,4.17,2.11,4.58,4.17,0.05,9.53
MLP_seq,5036.138,76802651.407,8763.712,0.1,20.0,43.33,63.33,3.55,1.4,3.74,3.55,0.77,8.46
MLP_seq,4952.707,70847650.058,8417.105,0.1,16.67,36.67,70.0,3.58,1.57,3.81,3.58,0.45,8.34
MLP_seq,5467.049,79539721.958,8918.504,0.11,10.0,40.0,60.0,4.68,1.63,4.26,4.68,1.51,9.53
MLP_seq,4687.144,76995733.541,8774.721,0.09,20.0,50.0,70.0,3.69,1.59,3.99,3.69,0.53,8.83
MLP_seq,4695.603,77589046.525,8808.464,0.09,23.33,53.33,73.33,3.45,1.63,3.88,3.45,0.19,8.43
MLP_seq,4612.728,74650869.176,8640.073,0.09,30.0,56.67,70.0,3.47,1.8,4.24,3.47,0.14,9.15
MLP_seq,5052.995,75022923.898,8661.577,0.1,16.67,40.0,70.0,4.13,2.08,4.59,4.13,0.02,9.63
MLP_seq,5195.822,79103056.833,8893.99,0.1,26.67,40.0,63.33,4.0,1.69,4.23,4.0,0.65,9.33
MLP_seq,4860.821,77625590.931,8810.539,0.1,16.67,53.33,73.33,4.24,2.06,4.75,4.24,0.14,10.12
MLP_seq,5035.194,80107021.723,8950.253,0.1,23.33,50.0,63.33,4.14,1.58,4.52,4.14,1.03,10.36
MLP_seq,4707.875,76737122.992,8759.973,0.09,20.0,56.67,73.33,4.13,2.13,4.62,4.13,0.13,9.6
MLP_seq,4836.743,77267684.995,8790.204,0.1,16.67,50.0,70.0,3.46,1.53,3.98,3.46,0.4,8.91
MLP_seq,5042.091,75147663.858,8668.775,0.1,10.0,40.0,76.67,3.64,1.56,4.07,3.64,0.53,9.1
MLP_seq,4710.371,77403779.307,8797.942,0.09,30.0,53.33,73.33,4.14,2.04,4.38,4.14,0.07,9.09
MLP_seq,5039.878,76953370.84,8772.307,0.1,23.33,50.0,63.33,3.78,1.72,4.31,3.78,0.36,9.49
MLP_seq,4738.649,75867953.729,8710.221,0.09,23.33,46.67,73.33,4.12,1.93,4.42,4.12,0.27,9.41
MLP_seq,5130.277,76797324.319,8763.408,0.1,13.33,33.33,63.33,3.95,2.0,4.43,3.95,0.04,9.3
MLP_seq,5534.413,81854726.714,9047.36,0.11,16.67,36.67,63.33,4.91,1.69,4.51,4.91,1.63,10.12
MLP_seq,4548.371,75818872.422,8707.403,0.09,30.0,46.67,76.67,4.07,1.89,4.13,4.07,0.31,8.65
MLP_seq,4708.838,80978434.5,8998.802,0.09,26.67,53.33,73.33,3.85,2.01,4.6,3.85,0.17,9.79
MLP_seq,4771.77,75646174.27,8697.481,0.09,23.33,46.67,80.0,4.27,2.11,4.4,4.27,0.06,9.02
MLP_seq,5047.912,74998652.961,8660.176,0.1,13.33,43.33,70.0,3.63,1.56,4.02,3.63,0.51,8.98
MLP_seq,5130.469,77197952.373,8786.237,0.1,26.67,40.0,66.67,4.5,2.69,5.2,4.5,0.87,10.23
MLP_seq,4865.591,74349472.777,8622.614,0.1,16.67,56.67,70.0,3.51,1.59,4.29,3.51,0.33,9.66
MLP_seq,5122.493,76729619.938,8759.545,0.1,20.0,50.0,60.0,4.56,1.69,4.6,4.56,1.24,10.37
MLP_seq,4827.062,76787999.503,8762.876,0.1,20.0,53.33,70.0,3.73,2.16,4.49,3.73,0.59,9.19
MLP_seq,4783.456,75409258.274,8683.85,0.1,16.67,50.0,70.0,3.43,1.72,4.04,3.43,0.01,8.73
MLP_seq,5023.187,74869778.487,8652.732,0.1,13.33,36.67,76.67,3.68,1.89,4.28,3.68,0.09,9.11
MLP_seq,4718.21,75819917.584,8707.463,0.09,23.33,53.33,73.33,4.2,1.99,4.39,4.2,0.24,9.23
MLP_seq,5072.16,79084624.393,8892.954,0.1,20.0,53.33,66.67,3.96,1.95,4.49,3.96,0.06,9.58
MLP_seq,4780.806,75823228.754,8707.653,0.1,23.33,46.67,76.67,3.5,1.47,4.09,3.5,0.57,9.33
MLP_seq,5056.242,75234444.569,8673.779,0.1,13.33,43.33,73.33,3.91,1.79,4.22,3.91,0.35,9.13
MLP_seq,5805.491,87272388.715,9341.969,0.11,13.33,30.0,63.33,5.66,2.59,5.16,5.66,0.55,10.3
MLP_seq,4687.857,77128754.066,8782.298,0.09,23.33,46.67,76.67,4.36,2.11,4.32,4.36,0.15,8.77
MLP_seq,4720.867,77258080.405,8789.658,0.09,26.67,50.0,70.0,4.02,1.82,4.26,4.02,0.4,9.16
MLP_seq,4629.444,75111274.883,8666.676,0.09,30.0,46.67,76.67,3.8,1.8,4.16,3.8,0.2,8.92
MLP_seq,5219.98,73542200.612,8575.675,0.1,16.67,40.0,63.33,3.47,1.8,4.2,3.47,0.13,9.04
MLP_seq,5444.475,80740448.761,8985.569,0.11,23.33,36.67,63.33,4.18,1.71,4.28,4.18,0.79,9.44
MLP_seq,5358.773,76666033.252,8755.914,0.11,10.0,46.67,63.33,5.11,2.81,5.35,5.11,0.48,10.45
MLP_seq,6096.86,93011262.236,9644.235,0.12,10.0,26.67,60.0,5.25,1.4,4.7,5.25,2.61,11.16
MLP_seq,5242.933,76872235.723,8767.681,0.1,6.67,43.33,70.0,3.97,2.47,4.82,3.97,0.98,9.56
MLP_seq,4779.892,71763930.459,8471.359,0.1,26.67,43.33,66.67,2.47,0.77,3.63,2.47,0.93,9.32
MLP_seq,5297.08,74990111.64,8659.683,0.11,6.67,36.67,60.0,2.3,1.07,3.64,2.3,0.15,8.78
MLP_seq,4500.592,74217229.903,8614.942,0.09,23.33,60.0,73.33,3.22,1.44,3.65,3.22,0.34,8.13
MLP_seq,5502.618,78031562.473,8833.548,0.11,23.33,33.33,60.0,4.32,1.79,4.25,4.32,0.77,9.17
MLP_seq,4904.391,76030517.947,8719.548,0.1,10.0,50.0,70.0,4.2,1.46,3.91,4.2,1.34,8.85
MLP_seq,5344.453,72106329.123,8491.545,0.11,3.33,33.33,70.0,3.52,1.73,4.06,3.52,0.05,8.75
MLP_seq,6653.639,87016043.755,9328.239,0.13,3.33,16.67,50.0,4.45,1.75,4.47,4.45,1.0,9.89
MLP_seq,4429.298,74006643.553,8602.711,0.09,30.0,46.67,83.33,3.23,1.27,3.57,3.23,0.7,8.21
MLP_seq,4684.35,77881616.519,8825.056,0.09,20.0,53.33,73.33,4.02,1.65,4.08,4.02,0.75,8.97
MLP_seq,4688.897,74848947.332,8651.529,0.09,33.33,46.67,73.33,3.93,2.05,4.12,3.93,0.17,8.33
MLP_seq,5311.007,76397408.495,8740.561,0.11,6.67,36.67,66.67,3.83,1.9,4.2,3.83,0.03,8.83
MLP_seq,5619.907,81428932.471,9023.798,0.11,16.67,40.0,63.33,3.48,1.02,3.91,3.48,1.49,9.65
MLP_seq,5740.945,82686871.221,9093.232,0.11,10.0,26.67,66.67,3.59,1.91,4.47,3.59,0.24,9.6
MLP_seq,7345.606,109242221.653,10451.9,0.15,3.33,13.33,46.67,4.14,0.92,4.72,4.14,2.38,12.04
MLP_seq,6297.959,79499133.538,8916.229,0.13,10.0,26.67,50.0,3.49,2.02,4.17,3.49,0.56,8.54
MLP_seq,5709.619,78332920.506,8850.589,0.12,10.0,36.67,56.67,1.82,0.47,3.08,1.82,0.86,8.29
MLP_seq,5860.485,82269405.363,9070.248,0.12,16.67,26.67,60.0,2.26,1.1,4.48,2.26,0.05,11.09
MLP_seq,4455.147,68904902.928,8300.898,0.09,20.0,56.67,73.33,3.99,1.81,3.8,3.99,0.39,7.85
MLP_seq,6033.614,82034763.003,9057.304,0.12,20.0,36.67,53.33,4.99,2.46,4.43,4.99,0.12,8.44
MLP_seq,4967.389,74832858.301,8650.599,0.1,26.67,46.67,66.67,3.95,1.48,3.98,3.95,1.03,9.01
MLP_seq,5775.839,74819177.146,8649.808,0.12,6.67,26.67,50.0,3.12,1.22,3.2,3.12,0.68,7.24
MLP_seq,7949.605,101856207.149,10092.384,0.16,0.0,6.67,26.67,4.51,0.63,4.13,4.51,3.43,10.96
MLP_seq,4516.588,73327733.853,8563.161,0.09,20.0,43.33,80.0,3.89,1.09,3.15,3.89,1.76,7.33
MLP_seq,4321.025,73051299.065,8547.005,0.09,26.67,53.33,80.0,2.32,0.94,3.32,2.32,0.42,8.11
MLP_seq,4913.078,74063203.956,8605.998,0.1,20.0,50.0,66.67,3.67,0.99,3.06,3.67,1.74,7.28
MLP_seq,5672.367,71559487.181,8459.284,0.12,6.67,26.67,46.67,2.29,0.51,2.94,2.29,1.28,7.84
MLP_seq,6276.126,90701574.804,9523.737,0.13,10.0,36.67,50.0,4.48,1.09,4.33,4.48,2.42,10.7
